technology,component,year,value,unit,currency,currency_year,capacity,capacity_unit,scope,series,derived,context,source,url,note
battery-liion,energy,2004,820.0,USD/kWh,USD,2015,31.41955835962142,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2005,600.0,USD/kWh,USD,2015,40.410094637223935,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2006,552.0,USD/kWh,USD,2015,52.23974763406933,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2007,538.0,USD/kWh,USD,2015,66.21451104100933,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2008,533.0,USD/kWh,USD,2015,83.40694006309133,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2009,435.0,USD/kWh,USD,2015,101.67192429022063,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2010,366.0,USD/kWh,USD,2015,122.67192429022063,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2011,320.0,USD/kWh,USD,2015,147.17192429022063,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2012,301.3612181749133,USD/kWh,USD,2015,173.38434913992003,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2013,280.5642171425812,USD/kWh,USD,2015,202.36230505174365,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2014,266.74961008655947,USD/kWh,USD,2015,232.24206457078165,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2015,259.9050419870359,USD/kWh,USD,2015,262.36230505174353,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2016,246.62744828219294,USD/kWh,USD,2015,293.38434913991983,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,power,1995,6370.0,USD/kW,USD,2015,0.45,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,1996,5890.0,USD/kW,USD,2015,1.05,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,1997,5720.0,USD/kW,USD,2015,1.8,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,1998,4970.0,USD/kW,USD,2015,3.1,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,1999,3564.0,USD/kW,USD,2015,5.0,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2000,3194.0,USD/kW,USD,2015,6.088328075709775,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2001,2738.0,USD/kW,USD,2015,7.42902208201892,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2002,1988.0,USD/kW,USD,2015,9.305993690851725,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2003,1660.0,USD/kW,USD,2015,12.0347003154574,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2004,1640.0,USD/kW,USD,2015,15.70977917981071,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2005,1200.0,USD/kW,USD,2015,20.205047318611967,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2006,1104.0,USD/kW,USD,2015,26.119873817034666,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2007,1076.0,USD/kW,USD,2015,33.107255520504665,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2008,1066.0,USD/kW,USD,2015,41.70347003154566,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2009,870.0,USD/kW,USD,2015,50.835962145110315,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2010,732.0,USD/kW,USD,2015,61.335962145110315,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2011,640.0,USD/kW,USD,2015,73.58596214511032,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2012,602.7224363498266,USD/kW,USD,2015,86.69217456996002,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2013,561.1284342851624,USD/kW,USD,2015,101.18115252587182,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2014,533.4992201731189,USD/kW,USD,2015,116.12103228539083,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2015,519.8100839740717,USD/kW,USD,2015,131.18115252587177,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,power,2016,493.2548965643859,USD/kW,USD,2015,146.69217456995992,GW,cell,schmidt2018:lithium-ion-electronics-30,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). derived from the energy series with a constant C-rate (2 kW per kWh); not independent data"
battery-liion,energy,2010,1000.0,USD/kWh,USD,2015,0.6517999999999999,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2011,800.0,USD/kWh,USD,2015,2.46305,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2012,642.0,USD/kWh,USD,2015,5.6676,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2013,599.0,USD/kWh,USD,2015,11.5918,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2014,540.0,USD/kWh,USD,2015,21.4288,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2015,350.0,USD/kWh,USD,2015,38.0711,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2016,269.5987543950503,USD/kWh,USD,2015,61.610150000000004,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,energy,2017,202.0912548171185,USD/kWh,USD,2015,99.36430000000001,GWh,pack,schmidt2018:lithium-ion-ev-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). capacity: [12] Global EV Outlook 2018. (International Energy Agency, 2018). : page 113. price: [13] Curry, C. 2017 Lithium-ion Battery Price Survey. (Bloomberg New Energy Finance, 2017). : page 1"
battery-liion,power,2010,250.0,USD/kW,USD,2015,2.6071999999999997,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
